	EX-CTR	Z1-A	Z1-C	Z1-N	Z1-R	Z11-C	Z11-N	Z11-R	Z13-A	Z13-C	Z13-N	Z18-A	Z18-C	Z18-R	Z23-C	Z23-N	Z23-R	Z26-C	Z26-N	Z26-R	Z28-A	Z28-C	Z28-N	Z28-R	Z29-A	Z29-C	Z29-N	Z29-R	Z32-A	Z32-C	Z32-N	Z32-R	Z36-A	Z36-C	Z36-N	Z36-R	Z39-A	Z39-N	Z39-R	Z4-A	Z4-C	Z4-N	Z4-R	Z40-A	Z40-C	Z40-N	Z40-R	Z43-C	Z43-N	Z43-R	Z44-A	Z44-C	Z44-N	Z45-A	Z45-C	Z45-N	Z45-R	Z46-C	Z46-N	Z46-R	Z5-A	Z5-C	Z5-N	Z5-R	Z6-A	Z6-C	Z6-N	Z6-R
Z13-N	0.9761904761904762	0.8205128205128205	0.7407407407407407	0.8409090909090909	0.8478260869565217	0.7058823529411765	0.7837837837837838	0.8490566037735849	0.7837837837837838	0.6521739130434783	0.0	0.7666666666666667	0.6111111111111112	0.7741935483870968	0.5625	0.8409090909090909	0.8205128205128205	0.7037037037037037	0.8873239436619719	0.8333333333333334	0.8	0.8478260869565217	0.631578947368421	0.825	0.7714285714285715	0.9591836734693877	0.65	0.9473684210526315	0.7272727272727273	0.82	0.8490566037735849	0.75	1.0	0.78125	0.7419354838709677	0.9705882352941176	0.8955223880597015	1.0	0.8620689655172413	0.9024390243902439	0.7666666666666667	0.8157894736842105	0.7407407407407407	0.84	0.95	0.7037037037037037	0.9629629629629629	0.8596491228070176	0.631578947368421	0.7575757575757576	0.46153846153846156	0.8444444444444444	0.7878787878787878	0.8333333333333334	0.6363636363636364	0.6923076923076923	0.8873239436619719	0.9047619047619048	0.7586206896551724	0.8679245283018868	0.8055555555555556	0.8627450980392157	0.7586206896551724	0.6818181818181818	0.8478260869565217	0.75	0.7741935483870968	0.7894736842105263
Z18-A	1.0	0.7884615384615384	0.813953488372093	0.8275862068965517	0.8135593220338984	0.8857142857142857	0.8301886792452831	0.8529411764705882	0.8518518518518519	0.7692307692307693	0.7666666666666667	0.0	0.7647058823529411	0.8043478260869565	0.7878787878787878	0.847457627118644	0.8113207547169812	0.8181818181818182	0.8837209302325582	0.859375	0.82	0.8524590163934426	0.7714285714285715	0.8148148148148148	0.8679245283018868	0.9538461538461539	0.8108108108108109	0.9636363636363636	0.82	0.8656716417910447	0.8695652173913043	0.7872340425531915	0.9512195121951219	0.8333333333333334	0.8085106382978723	0.9803921568627451	0.9036144578313253	0.9705882352941176	0.8309859154929577	0.9122807017543859	0.8	0.8301886792452831	0.8409090909090909	0.8805970149253731	1.0	0.7906976744186046	0.9533333333333334	0.8918918918918919	0.7714285714285715	0.8163265306122449	0.7666666666666667	0.85	0.8367346938775511	0.8769230769230769	0.825	0.8409090909090909	0.896551724137931	0.8947368421052632	0.8222222222222222	0.8676470588235294	0.8235294117647058	0.8461538461538461	0.7954545454545454	0.7567567567567568	0.8524590163934426	0.7619047619047619	0.8043478260869565	0.7884615384615384
Z18-C	1.0	0.813953488372093	0.78125	0.8333333333333334	0.8163265306122449	0.8260869565217391	0.8372093023255814	0.8421052631578947	0.8372093023255814	0.7142857142857143	0.6111111111111112	0.7647058823529411	0.0	0.7714285714285715	0.6666666666666666	0.8333333333333334	0.813953488372093	0.75	0.9090909090909091	0.8490566037735849	0.7631578947368421	0.8627450980392157	0.6521739130434783	0.7906976744186046	0.8	0.9629629629629629	0.72	1.0	0.7297297297297297	0.8571428571428571	0.8620689655172413	0.7837837837837838	1.0	0.8108108108108109	0.7777777777777778	0.9473684210526315	0.9027777777777778	1.0	0.873015873015873	0.8888888888888888	0.8	0.8095238095238095	0.7419354838709677	0.8113207547169812	1.0	0.7878787878787878	0.9642857142857143	0.8524590163934426	0.7083333333333334	0.7894736842105263	0.6111111111111112	0.8125	0.8157894736842105	0.8490566037735849	0.75	0.78125	0.9090909090909091	0.8913043478260869	0.7941176470588235	0.8793103448275862	0.8	0.8333333333333334	0.7575757575757576	0.6923076923076923	0.84	0.75	0.7352941176470589	0.7857142857142857
Z18-R	0.9833333333333333	0.6382978723404256	0.7906976744186046	0.7222222222222222	0.7321428571428571	0.8888888888888888	0.8333333333333334	0.855072463768116	0.6595744680851063	0.6	0.7741935483870968	0.8043478260869565	0.7714285714285715	0.0	0.6774193548387096	0.6730769230769231	0.5777777777777777	0.7380952380952381	0.7875	0.84375	0.6956521739130435	0.7321428571428571	0.7058823529411765	0.673469387755102	0.8490566037735849	0.921875	0.75	0.9824561403508771	0.8235294117647058	0.7777777777777778	0.803030303030303	0.84	0.926829268292683	0.7872340425531915	0.7608695652173914	0.8958333333333334	0.891566265060241	1.0	0.782608695652174	0.9137931034482759	0.7777777777777778	0.6595744680851063	0.8181818181818182	0.8484848484848485	0.9736842105263158	0.8478260869565217	0.9466666666666667	0.7611940298507462	0.625	0.6888888888888889	0.6896551724137931	0.7272727272727273	0.6511627906976745	0.84375	0.7692307692307693	0.7906976744186046	0.8313253012048193	0.8363636363636363	0.6829268292682927	0.8695652173913043	0.7021276595744681	0.8484848484848485	0.6829268292682927	0.53125	0.7543859649122807	0.675	0.7272727272727273	0.7924528301886793
Z23-C	0.9777777777777777	0.775	0.7241379310344828	0.8260869565217391	0.8333333333333334	0.8095238095238095	0.8	0.8571428571428571	0.7368421052631579	0.6923076923076923	0.5625	0.7878787878787878	0.6666666666666666	0.6774193548387096	0.0	0.8	0.775	0.6896551724137931	0.8767123287671232	0.8431372549019608	0.75	0.782608695652174	0.6818181818181818	0.8372093023255814	0.7894736842105263	0.9411764705882353	0.6363636363636364	1.0	0.7837837837837838	0.8727272727272727	0.8363636363636363	0.8055555555555556	0.9259259259259259	0.8	0.7647058823529411	0.8823529411764706	0.9	1.0	0.8688524590163934	0.8837209302325582	0.7878787878787878	0.7692307692307693	0.7241379310344828	0.8490566037735849	0.9565217391304348	0.7741935483870968	0.9562043795620438	0.847457627118644	0.6818181818181818	0.7777777777777778	0.5625	0.8043478260869565	0.7352941176470589	0.82	0.7307692307692307	0.6785714285714286	0.8611111111111112	0.8604651162790697	0.7419354838709677	0.8545454545454545	0.7894736842105263	0.8490566037735849	0.7419354838709677	0.6666666666666666	0.8333333333333334	0.7333333333333333	0.7941176470588235	0.8048780487804879
Z23-N	1.0	0.7377049180327869	0.8181818181818182	0.7761194029850746	0.7272727272727273	0.8958333333333334	0.7936507936507936	0.85	0.7540983606557377	0.7346938775510204	0.8409090909090909	0.847457627118644	0.8333333333333334	0.6730769230769231	0.8	0.0	0.6724137931034483	0.8620689655172413	0.7912087912087912	0.84	0.7627118644067796	0.8	0.8125	0.78125	0.84375	0.935064935064935	0.7916666666666666	0.9558823529411765	0.8225806451612904	0.8311688311688312	0.8051948051948052	0.8360655737704918	0.9038461538461539	0.7931034482758621	0.8333333333333334	0.8813559322033898	0.9175257731958762	0.9791666666666666	0.8170731707317073	0.8125	0.7857142857142857	0.711864406779661	0.8181818181818182	0.9146341463414634	0.9803921568627451	0.8620689655172413	0.950920245398773	0.8	0.7333333333333333	0.819672131147541	0.813953488372093	0.7794117647058824	0.7758620689655172	0.84	0.803921568627451	0.8392857142857143	0.8043478260869565	0.8507462686567164	0.7592592592592593	0.8026315789473685	0.7457627118644068	0.8589743589743589	0.7592592592592593	0.6956521739130435	0.8	0.8	0.7894736842105263	0.8507462686567164
Z23-R	0.9852941176470589	0.6909090909090909	0.8235294117647058	0.7377049180327869	0.7258064516129032	0.8837209302325582	0.8166666666666667	0.8552631578947368	0.7321428571428571	0.7045454545454546	0.8205128205128205	0.8113207547169812	0.813953488372093	0.5777777777777777	0.775	0.6724137931034483	0.0	0.8269230769230769	0.7790697674418605	0.8285714285714286	0.7636363636363637	0.7846153846153846	0.7906976744186046	0.7192982456140351	0.8305084745762712	0.9154929577464789	0.7674418604651163	0.96875	0.847457627118644	0.8028169014084507	0.7916666666666666	0.8421052631578947	0.8936170212765957	0.7962962962962963	0.7962962962962963	0.9298245614035088	0.9130434782608695	0.9767441860465116	0.8051948051948052	0.8360655737704918	0.7884615384615384	0.7090909090909091	0.8235294117647058	0.8493150684931506	1.0	0.8269230769230769	0.9358974358974359	0.7534246575342466	0.7	0.7358490566037735	0.7567567567567568	0.7619047619047619	0.7547169811320755	0.8115942028985508	0.8085106382978723	0.8	0.8202247191011236	0.8387096774193549	0.7083333333333334	0.868421052631579	0.7678571428571429	0.8333333333333334	0.7346938775510204	0.625	0.7846153846153846	0.7551020408163265	0.7692307692307693	0.8
Z26-C	0.9642857142857143	0.7291666666666666	0.775	0.7777777777777778	0.7857142857142857	0.84375	0.8235294117647058	0.8307692307692308	0.6363636363636364	0.7567567567567568	0.7037037037037037	0.8181818181818182	0.75	0.7380952380952381	0.6896551724137931	0.8620689655172413	0.8269230769230769	0.0	0.8395061728395061	0.8166666666666667	0.7608695652173914	0.8070175438596491	0.6333333333333333	0.76	0.8163265306122449	0.9354838709677419	0.7647058823529411	0.9814814814814815	0.7608695652173914	0.84375	0.8307692307692308	0.75	0.9210526315789473	0.8260869565217391	0.7727272727272727	0.9130434782608695	0.9146341463414634	1.0	0.7910447761194029	0.8888888888888888	0.8181818181818182	0.7755102040816326	0.7435897435897436	0.8412698412698413	0.9714285714285714	0.8095238095238095	0.9455782312925171	0.8059701492537313	0.7941176470588235	0.7555555555555555	0.75	0.7358490566037735	0.8043478260869565	0.8166666666666667	0.75	0.6388888888888888	0.825	0.8490566037735849	0.6923076923076923	0.8636363636363636	0.7659574468085106	0.8412698412698413	0.7560975609756098	0.7428571428571429	0.8070175438596491	0.75	0.7674418604651163	0.6444444444444445
Z26-N	0.9696969696969697	0.8068181818181818	0.8795180722891566	0.8172043010752689	0.8210526315789474	0.92	0.8314606741573034	0.8571428571428571	0.8045977011494253	0.8157894736842105	0.8873239436619719	0.8837209302325582	0.9090909090909091	0.7875	0.8767123287671232	0.7912087912087912	0.7790697674418605	0.8395061728395061	0.0	0.826530612244898	0.8651685393258427	0.8085106382978723	0.881578947368421	0.8222222222222222	0.8791208791208791	0.9215686274509803	0.868421052631579	0.9354838709677419	0.8777777777777778	0.8080808080808081	0.8235294117647058	0.8620689655172413	0.8961038961038961	0.8048780487804879	0.8333333333333334	0.9069767441860465	0.9186991869918699	0.9868421052631579	0.8207547169811321	0.8695652173913043	0.8148148148148148	0.7469879518072289	0.8795180722891566	0.8857142857142857	0.9743589743589743	0.8674698795180723	0.9414893617021277	0.7843137254901961	0.8028169014084507	0.8095238095238095	0.8714285714285714	0.84375	0.8072289156626506	0.85	0.8589743589743589	0.7922077922077922	0.8305084745762712	0.8709677419354839	0.8125	0.8446601941747572	0.8275862068965517	0.8529411764705882	0.8125	0.7945205479452054	0.8210526315789474	0.8395061728395061	0.8313253012048193	0.8202247191011236
Z26-R	0.9324324324324325	0.8450704225352113	0.8135593220338984	0.84	0.8441558441558441	0.8846153846153846	0.8591549295774648	0.8313253012048193	0.875	0.8448275862068966	0.8333333333333334	0.859375	0.8490566037735849	0.84375	0.8431372549019608	0.84	0.8285714285714286	0.8166666666666667	0.826530612244898	0.0	0.8857142857142857	0.8441558441558441	0.8727272727272727	0.8309859154929577	0.855072463768116	0.9125	0.8333333333333334	0.9444444444444444	0.8529411764705882	0.8690476190476191	0.872093023255814	0.8125	0.9122807017543859	0.8095238095238095	0.7903225806451613	0.8360655737704918	0.8888888888888888	0.9811320754716981	0.813953488372093	0.8591549295774648	0.8225806451612904	0.8260869565217391	0.8333333333333334	0.8536585365853658	0.9821428571428571	0.8360655737704918	0.9135802469135802	0.8117647058823529	0.8727272727272727	0.8507462686567164	0.8571428571428571	0.7605633802816901	0.8484848484848485	0.8205128205128205	0.8214285714285714	0.7931034482758621	0.85	0.8767123287671232	0.8571428571428571	0.8837209302325582	0.8714285714285714	0.8395061728395061	0.8387096774193549	0.8392857142857143	0.8734177215189873	0.8166666666666667	0.8615384615384616	0.7941176470588235
Z28-A	1.0	0.7169811320754716	0.8333333333333334	0.7833333333333333	0.7288135593220338	0.9	0.8448275862068966	0.863013698630137	0.7115384615384616	0.7073170731707317	0.8	0.82	0.7631578947368421	0.6956521739130435	0.75	0.7627118644067796	0.7636363636363637	0.7608695652173914	0.8651685393258427	0.8857142857142857	0.0	0.7288135593220338	0.7027027027027027	0.7454545454545455	0.8596491228070176	0.9571428571428572	0.8048780487804879	0.9836065573770492	0.7924528301886793	0.8088235294117647	0.8309859154929577	0.8301886792452831	0.9333333333333333	0.8490566037735849	0.8269230769230769	0.9038461538461539	0.9213483146067416	1.0	0.8266666666666667	0.8833333333333333	0.7959183673469388	0.7358490566037735	0.8333333333333334	0.8732394366197183	0.9761904761904762	0.86	0.9548387096774194	0.8243243243243243	0.6666666666666666	0.7647058823529411	0.7647058823529411	0.7241379310344828	0.76	0.8529411764705882	0.7906976744186046	0.782608695652174	0.8522727272727273	0.9206349206349206	0.7111111111111111	0.8450704225352113	0.7	0.8571428571428571	0.7391304347826086	0.6578947368421053	0.7704918032786885	0.7333333333333333	0.6956521739130435	0.8070175438596491
Z28-C	0.9866666666666667	0.765625	0.8245614035087719	0.782608695652174	0.8055555555555556	0.9	0.8529411764705882	0.8674698795180723	0.7619047619047619	0.7692307692307693	0.8478260869565217	0.8524590163934426	0.8627450980392157	0.7321428571428571	0.782608695652174	0.8	0.7846153846153846	0.8070175438596491	0.8085106382978723	0.8441558441558441	0.7288135593220338	0.0	0.7959183673469388	0.7878787878787878	0.8484848484848485	0.9090909090909091	0.8235294117647058	0.9420289855072463	0.8636363636363636	0.85	0.825	0.8412698412698413	0.9272727272727272	0.819672131147541	0.819672131147541	0.8666666666666667	0.9081632653061225	0.98	0.8072289156626506	0.8857142857142857	0.7719298245614035	0.78125	0.8448275862068966	0.8902439024390244	0.9615384615384616	0.847457627118644	0.9386503067484663	0.7901234567901234	0.7708333333333334	0.8064516129032258	0.8222222222222222	0.7857142857142857	0.7627118644067796	0.8589743589743589	0.8545454545454545	0.8035714285714286	0.8333333333333334	0.8714285714285714	0.7222222222222222	0.8375	0.8125	0.8765432098765432	0.7894736842105263	0.7346938775510204	0.821917808219178	0.7636363636363637	0.8166666666666667	0.8208955223880597
Z28-N	1.0	0.7	0.7878787878787878	0.7333333333333333	0.7708333333333334	0.8333333333333334	0.8409090909090909	0.8833333333333333	0.6923076923076923	0.6296296296296297	0.631578947368421	0.7714285714285715	0.6521739130434783	0.7058823529411765	0.6818181818181818	0.8125	0.7906976744186046	0.6333333333333333	0.881578947368421	0.8727272727272727	0.7027027027027027	0.7959183673469388	0.0	0.675	0.8333333333333334	0.9821428571428571	0.7307692307692307	1.0	0.8	0.8181818181818182	0.8245614035087719	0.7567567567567568	1.0	0.7837837837837838	0.75	0.975	0.9041095890410958	1.0	0.8387096774193549	0.9148936170212766	0.7714285714285715	0.7560975609756098	0.7878787878787878	0.8571428571428571	1.0	0.7941176470588235	0.971830985915493	0.8548387096774194	0.6086956521739131	0.7297297297297297	0.5555555555555556	0.7111111111111111	0.7567567567567568	0.8518518518518519	0.7142857142857143	0.7096774193548387	0.8961038961038961	0.9166666666666666	0.6	0.8620689655172413	0.7435897435897436	0.8771929824561403	0.6875	0.6	0.7959183673469388	0.6774193548387096	0.7058823529411765	0.7317073170731707
Z28-R	1.0	0.6226415094339622	0.8490566037735849	0.7213114754098361	0.7301587301587301	0.9111111111111111	0.8571428571428571	0.8421052631578947	0.7142857142857143	0.7659574468085106	0.825	0.8148148148148148	0.7906976744186046	0.673469387755102	0.8372093023255814	0.78125	0.7192982456140351	0.76	0.8222222222222222	0.8309859154929577	0.7454545454545455	0.7878787878787878	0.675	0.0	0.8709677419354839	0.9315068493150684	0.851063829787234	1.0	0.85	0.8055555555555556	0.8266666666666667	0.8245614035087719	0.94	0.8421052631578947	0.8214285714285714	0.9491525423728814	0.9021739130434783	1.0	0.8227848101265823	0.8923076923076924	0.8148148148148148	0.7586206896551724	0.8703703703703703	0.8513513513513513	1.0	0.8076923076923077	0.949685534591195	0.8205128205128205	0.7073170731707317	0.7636363636363637	0.7948717948717948	0.7258064516129032	0.7818181818181819	0.8472222222222222	0.8367346938775511	0.803921568627451	0.8842105263157894	0.8939393939393939	0.6875	0.8701298701298701	0.7931034482758621	0.8666666666666667	0.7647058823529411	0.6976744186046512	0.8235294117647058	0.76	0.75	0.6964285714285714
Z29-A	0.9523809523809523	0.85	0.8125	0.84375	0.8656716417910447	0.8461538461538461	0.8275862068965517	0.8493150684931506	0.8070175438596491	0.8	0.7714285714285715	0.8679245283018868	0.8	0.8490566037735849	0.7894736842105263	0.84375	0.8305084745762712	0.8163265306122449	0.8791208791208791	0.855072463768116	0.8596491228070176	0.8484848484848485	0.8333333333333334	0.8709677419354839	0.0	0.9117647058823529	0.717948717948718	0.9322033898305084	0.7962962962962963	0.8450704225352113	0.8333333333333334	0.8333333333333334	0.9347826086956522	0.8076923076923077	0.8301886792452831	0.9056603773584906	0.9222222222222223	0.975	0.8589743589743589	0.847457627118644	0.8461538461538461	0.8275862068965517	0.7608695652173914	0.8428571428571429	0.9523809523809523	0.84	0.9415584415584416	0.8571428571428571	0.775	0.8363636363636363	0.8055555555555556	0.8461538461538461	0.8333333333333334	0.8382352941176471	0.8222222222222222	0.7608695652173914	0.8539325842696629	0.8870967741935484	0.7959183673469388	0.8472222222222222	0.8421052631578947	0.8591549295774648	0.7959183673469388	0.7906976744186046	0.8656716417910447	0.84	0.803921568627451	0.8305084745762712
Z29-C	0.9863013698630136	0.9154929577464789	0.9166666666666666	0.9620253164556962	0.9090909090909091	0.9607843137254902	0.9295774647887324	0.9047619047619048	0.9142857142857143	0.9491525423728814	0.9591836734693877	0.9538461538461539	0.9629629629629629	0.921875	0.9411764705882353	0.935064935064935	0.9154929577464789	0.9354838709677419	0.9215686274509803	0.9125	0.9571428571428572	0.9090909090909091	0.9821428571428571	0.9315068493150684	0.9117647058823529	0.0	0.9454545454545454	0.9076923076923077	0.9104477611940298	0.9411764705882353	0.8354430379746836	0.9558823529411765	0.9038461538461539	0.9552238805970149	0.9552238805970149	0.8813559322033898	0.9705882352941176	0.9791666666666666	0.9101123595505618	0.8656716417910447	0.9538461538461539	0.9444444444444444	0.9166666666666666	0.9404761904761905	0.96	0.9	0.950920245398773	0.8837209302325582	0.9636363636363636	0.9090909090909091	0.98	0.9358974358974359	0.9076923076923077	0.9390243902439024	0.9482758620689655	0.9344262295081968	0.8775510204081632	0.8676470588235294	0.9365079365079365	0.8625	0.9577464788732394	0.9404761904761905	0.953125	0.9655172413793104	0.9230769230769231	0.9523809523809523	0.9545454545454546	0.9452054794520548
Z29-N	0.9795918367346939	0.7674418604651163	0.71875	0.8163265306122449	0.8235294117647058	0.7916666666666666	0.8181818181818182	0.8666666666666667	0.7906976744186046	0.7333333333333333	0.65	0.8108108108108109	0.72	0.75	0.6363636363636364	0.7916666666666666	0.7674418604651163	0.7647058823529411	0.868421052631579	0.8333333333333334	0.8048780487804879	0.8235294117647058	0.7307692307692307	0.851063829787234	0.717948717948718	0.9454545454545454	0.0	0.9318181818181818	0.8048780487804879	0.8620689655172413	0.847457627118644	0.7948717948717948	0.9354838709677419	0.7567567567567568	0.7567567567567568	0.8947368421052632	0.9054054054054054	0.9583333333333334	0.8412698412698413	0.8695652173913043	0.7777777777777778	0.7619047619047619	0.6774193548387096	0.8392857142857143	1.0	0.8	0.9574468085106383	0.8387096774193549	0.68	0.8	0.65	0.7959183673469388	0.7631578947368421	0.8333333333333334	0.7241379310344828	0.71875	0.8378378378378378	0.8478260869565217	0.696969696969697	0.8448275862068966	0.8095238095238095	0.8392857142857143	0.696969696969697	0.7142857142857143	0.8235294117647058	0.7647058823529411	0.75	0.7954545454545454
Z29-R	0.9838709677419355	0.9846153846153847	0.9811320754716981	0.9710144927536232	0.9420289855072463	0.95	0.9166666666666666	0.9615384615384616	0.984375	0.9591836734693877	0.9473684210526315	0.9636363636363636	1.0	0.9824561403508771	1.0	0.9558823529411765	0.96875	0.9814814814814815	0.9354838709677419	0.9444444444444444	0.9836065573770492	0.9420289855072463	1.0	1.0	0.9322033898305084	0.9076923076923077	0.9318181818181818	0.0	0.9310344827586207	0.9605263157894737	0.948051948051948	0.9473684210526315	0.9302325581395349	0.9272727272727272	0.9464285714285714	0.9215686274509803	0.9782608695652174	0.9142857142857143	0.963855421686747	0.9344262295081968	0.9444444444444444	0.984375	0.9615384615384616	0.9736842105263158	0.9487179487179487	0.9215686274509803	0.9808917197452229	0.9240506329113924	1.0	0.9833333333333333	1.0	0.9859154929577465	0.9655172413793104	0.958904109589041	0.9130434782608695	0.9411764705882353	0.9120879120879121	0.9	0.9629629629629629	0.9041095890410958	0.9838709677419355	0.9736842105263158	0.9433962264150944	0.9574468085106383	0.9861111111111112	0.9814814814814815	0.9642857142857143	0.9354838709677419
Z32-A	0.984375	0.8275862068965517	0.8571428571428571	0.8769230769230769	0.828125	0.8717948717948718	0.8245614035087719	0.8309859154929577	0.8035714285714286	0.7954545454545454	0.7272727272727273	0.82	0.7297297297297297	0.8235294117647058	0.7837837837837838	0.8225806451612904	0.847457627118644	0.7608695652173914	0.8777777777777778	0.8529411764705882	0.7924528301886793	0.8636363636363636	0.8	0.85	0.7962962962962963	0.9104477611940298	0.8048780487804879	0.9310344827586207	0.0	0.8428571428571429	0.863013698630137	0.8076923076923077	0.9787234042553191	0.8490566037735849	0.78	0.9245283018867925	0.9090909090909091	0.9743589743589743	0.8421052631578947	0.8833333333333333	0.8431372549019608	0.8035714285714286	0.782608695652174	0.8571428571428571	0.9761904761904762	0.8125	0.9342105263157895	0.8701298701298701	0.8	0.8333333333333334	0.8	0.84375	0.7843137254901961	0.8529411764705882	0.7906976744186046	0.8085106382978723	0.8901098901098901	0.8852459016393442	0.84	0.8767123287671232	0.8181818181818182	0.8405797101449275	0.8163265306122449	0.7857142857142857	0.8636363636363636	0.7872340425531915	0.8	0.8070175438596491
Z32-C	0.975	0.7857142857142857	0.8939393939393939	0.8157894736842105	0.8051948051948052	0.9107142857142857	0.88	0.8505747126436781	0.746268656716418	0.7719298245614035	0.82	0.8656716417910447	0.8571428571428571	0.7777777777777778	0.8727272727272727	0.8311688311688312	0.8028169014084507	0.84375	0.8080808080808081	0.8690476190476191	0.8088235294117647	0.85	0.8181818181818182	0.8055555555555556	0.8450704225352113	0.9411764705882353	0.8620689655172413	0.9605263157894737	0.8428571428571429	0.0	0.8636363636363636	0.855072463768116	0.9682539682539683	0.8181818181818182	0.8181818181818182	0.9428571428571428	0.8921568627450981	1.0	0.8333333333333334	0.8947368421052632	0.8125	0.7647058823529411	0.859375	0.872093023255814	0.9655172413793104	0.84375	0.9653179190751445	0.8181818181818182	0.7	0.7692307692307693	0.82	0.8026315789473685	0.803030303030303	0.8823529411764706	0.8305084745762712	0.8225806451612904	0.8543689320388349	0.9102564102564102	0.7903225806451613	0.875	0.7761194029850746	0.8452380952380952	0.828125	0.7407407407407407	0.7894736842105263	0.8064516129032258	0.7777777777777778	0.8194444444444444
Z32-N	0.9629629629629629	0.7916666666666666	0.8095238095238095	0.7894736842105263	0.7631578947368421	0.8947368421052632	0.8055555555555556	0.8539325842696629	0.821917808219178	0.7796610169491526	0.8490566037735849	0.8695652173913043	0.8620689655172413	0.803030303030303	0.8363636363636363	0.8051948051948052	0.7916666666666666	0.8307692307692308	0.8235294117647058	0.872093023255814	0.8309859154929577	0.825	0.8245614035087719	0.8266666666666667	0.8333333333333334	0.8354430379746836	0.847457627118644	0.948051948051948	0.863013698630137	0.8636363636363636	0.0	0.8428571428571429	0.8833333333333333	0.8235294117647058	0.8235294117647058	0.9295774647887324	0.9351851851851852	0.9827586206896551	0.8369565217391305	0.8533333333333334	0.835820895522388	0.7714285714285715	0.8636363636363636	0.8620689655172413	0.9836065573770492	0.8484848484848485	0.9352941176470588	0.7954545454545454	0.8245614035087719	0.7941176470588235	0.8490566037735849	0.8227848101265823	0.8260869565217391	0.8024691358024691	0.8548387096774194	0.8095238095238095	0.8571428571428571	0.8987341772151899	0.796875	0.8255813953488372	0.7647058823529411	0.875	0.796875	0.75	0.8395061728395061	0.8125	0.8382352941176471	0.8552631578947368
Z32-R	0.9672131147540983	0.8214285714285714	0.8	0.8166666666666667	0.8225806451612904	0.8	0.7962962962962963	0.8260869565217391	0.8181818181818182	0.7560975609756098	0.75	0.7872340425531915	0.7837837837837838	0.84	0.8055555555555556	0.8360655737704918	0.8421052631578947	0.75	0.8620689655172413	0.8125	0.8301886792452831	0.8412698412698413	0.7567567567567568	0.8245614035087719	0.8333333333333334	0.9558823529411765	0.7948717948717948	0.9473684210526315	0.8076923076923077	0.855072463768116	0.8428571428571429	0.0	0.9545454545454546	0.82	0.7708333333333334	0.9622641509433962	0.8941176470588236	0.972972972972973	0.8378378378378378	0.8983050847457628	0.8125	0.8392857142857143	0.8260869565217391	0.8695652173913043	0.975	0.7777777777777778	0.9403973509933775	0.8666666666666667	0.8205128205128205	0.8269230769230769	0.7878787878787878	0.8387096774193549	0.8679245283018868	0.8484848484848485	0.8095238095238095	0.7441860465116279	0.875	0.9180327868852459	0.8085106382978723	0.8732394366197183	0.8333333333333334	0.8529411764705882	0.8085106382978723	0.775	0.859375	0.8043478260869565	0.8163265306122449	0.7777777777777778
