	EX-CTR	Z1-A	Z1-C	Z1-N	Z1-R	Z11-C	Z11-N	Z11-R	Z13-A	Z13-C	Z13-N	Z18-A	Z18-C	Z18-R	Z23-C	Z23-N	Z23-R	Z26-C	Z26-N	Z26-R	Z28-A	Z28-C	Z28-N	Z28-R	Z29-A	Z29-C	Z29-N	Z29-R	Z32-A	Z32-C	Z32-N	Z32-R	Z36-A	Z36-C	Z36-N	Z36-R	Z39-A	Z39-N	Z39-R	Z4-A	Z4-C	Z4-N	Z4-R	Z40-A	Z40-C	Z40-N	Z40-R	Z43-C	Z43-N	Z43-R	Z44-A	Z44-C	Z44-N	Z45-A	Z45-C	Z45-N	Z45-R	Z46-C	Z46-N	Z46-R	Z5-A	Z5-C	Z5-N	Z5-R	Z6-A	Z6-C	Z6-N	Z6-R
Z13-N	0.8331842755090157	0.77050308755288	0.4577483377062829	0.7369969767174301	0.7294675016829867	0.624901166227454	0.7069543080091416	0.737753805558717	0.5541829192211488	0.2958009112185454	0.0	0.7261031582741416	0.5054870658826728	0.7503822126039319	0.4941316250492409	0.7402644156237227	0.7040577817888477	0.617161677156022	0.7520044663525136	0.8119844237953323	0.6768937072339227	0.7672699079270483	0.4985437930048923	0.7500237930053811	0.5248482877006713	0.7180873528993617	0.46386297108387564	0.8683273790351068	0.6634978015012067	0.7725959459981583	0.7482341467834556	0.5522814380203958	0.6736240473626414	0.7410399040185509	0.7120437025421161	0.7037347081002249	0.7612851495399177	0.866848027330246	0.7304239600141127	0.7425581911503656	0.7012482557535006	0.7887542141385099	0.5040640197007373	0.6650529780975443	0.7950812467033788	0.44899950615161566	0.8229191033093184	0.7143058110073373	0.4374485235216563	0.6565215278306559	0.3302291353832294	0.4745546161050695	0.7317827636048807	0.6362526077077233	0.5176055538982173	0.676401998741146	0.6851267970347663	0.7429743378856403	0.49866781671775223	0.609448793052976	0.6363141058889058	0.6661944810369372	0.5283021859771312	0.670782932094418	0.6231059668992595	0.7048508986011661	0.6833065622609846	0.7051270194737768
Z18-A	0.8802868830439705	0.5741394055842156	0.683271445315146	0.7803481784713323	0.7596176753622098	0.7901040818433523	0.74773700585813	0.7896828543472548	0.736711458141594	0.7234300779032826	0.7261031582741416	0.0	0.7067469424315381	0.7832255544652938	0.6956653933786997	0.7779242473946901	0.7662568244054918	0.6616783878593326	0.7657280021544608	0.8342911250453476	0.7842874044225732	0.7579599104638624	0.6962231394464125	0.7770692133448882	0.7014845300729011	0.7572357774416164	0.6853264305964026	0.8808184117780802	0.7527103640948739	0.7960461093651745	0.4679100367621475	0.6626616365605965	0.7483792979697774	0.7227602784617176	0.742198388632001	0.7520849665763959	0.783766641231476	0.9262533099272199	0.4754538375308027	0.7804608957540499	0.7477342465894828	0.8139009760076802	0.7134637404464347	0.7036695587692887	0.8625706399752306	0.6664565789777255	0.8238727426788188	0.7806929648794589	0.7066715964002986	0.7439123001206347	0.7331610460918299	0.7131893685301183	0.7418815576418655	0.6928443348169461	0.7163527956119435	0.34248159069426115	0.7585384964796174	0.7978859695590341	0.6994127350456363	0.6476943888871269	0.40073972091397847	0.7414185060140129	0.6441175116195178	0.7746060836160683	0.7421710553479268	0.7403920266877603	0.3566776519535201	0.7760620550237772
Z18-C	0.8745924234245431	0.8084572685787256	0.57318904732041	0.7732905410420868	0.7593470383386272	0.683496266703385	0.7257145856765295	0.7226071346187619	0.6707386188018631	0.5604945428403114	0.5054870658826728	0.7067469424315381	0.0	0.7491599433799635	0.503207598010839	0.7157060333730849	0.7374130895575188	0.5720780436798323	0.7732704314376249	0.8276163139598985	0.6872449894935558	0.7613002551251786	0.5082560360795212	0.7479761177510024	0.5755982896073868	0.7494236033319202	0.5476543418579439	0.9319942218209719	0.7100193787313712	0.8069994629521505	0.7467418924836632	0.596662574283192	0.6485255159166368	0.7265433831521593	0.7490106289657211	0.6811745256077011	0.796903412966485	0.948495686875974	0.7550937685917153	0.7617811794345222	0.7164240782711316	0.7983730802997319	0.5351599793235619	0.6268276771153624	0.822316923494543	0.5954960770590397	0.8240618895104992	0.7403482074379727	0.46520124013050185	0.7436402010572035	0.4681082504581033	0.5128786605466636	0.7386685140793168	0.6074487685638961	0.6063470525309845	0.6934483832842806	0.7426643417909716	0.75137127982327	0.5877923914150046	0.5935423832486707	0.683397827959837	0.6428850787590544	0.5609662096031867	0.7002699343932319	0.6756626329582411	0.6498008602781682	0.6937016365641329	0.7540063210319393
Z18-R	0.8676597595506682	0.5393104553400263	0.715686861071372	0.3860956657867782	0.4787811015960202	0.7984744131869456	0.396604501978118	0.505311913575533	0.6802843081351946	0.6619567300669262	0.7503822126039319	0.7832255544652938	0.7491599433799635	0.0	0.7191150685261012	0.3658364774722108	0.2449000432937788	0.7263905069831564	0.47445375383438965	0.5412802491606526	0.7702097953743543	0.7061426795213631	0.7555325222919547	0.2800861425596395	0.6989852050864496	0.806410158274887	0.7094131538008694	0.9064174722970751	0.8044229965144009	0.5252502211512057	0.7950882112397974	0.7164057478449585	0.7682179820017685	0.26049717872826395	0.380671490844094	0.7680545323779482	0.5266668070663597	0.9374827615512583	0.7955092529359266	0.8061876794676643	0.7797713280080815	0.5249344212159479	0.749481397546469	0.7777051433026856	0.8772186812605715	0.7330720358441476	0.8319013472730713	0.4268291048959729	0.7622296616444171	0.7954139716560398	0.7572017097305421	0.7248027072982883	0.4033132646449235	0.7530850382574774	0.6006791955335642	0.7637403288842612	0.7760320892457763	0.476876975772358	0.7202742756169928	0.7295225383430913	0.7609857325241524	0.7845887900452388	0.6539421805577815	0.28663641544070895	0.7372992585773946	0.7830253970053077	0.7556657377294639	0.43998942047790535
Z23-C	0.8962659279654133	0.8051888377717714	0.53630127673788	0.785133959626311	0.7644445425057685	0.6803620519792636	0.7200855319705879	0.7858035092971167	0.5956729972766778	0.5327547333955492	0.4941316250492409	0.6956653933786997	0.503207598010839	0.7191150685261012	0.0	0.7534224130820864	0.704255292850414	0.5690855039931795	0.7702041002896671	0.8456976852623159	0.6624471217440057	0.7305863373344289	0.4184978544045533	0.7431743827159877	0.5823260557529797	0.7621821713127769	0.46368909244217565	0.925221123111963	0.734442316087887	0.8044632471517648	0.7546890058770026	0.6171586347632247	0.6526252474325922	0.7249430285462465	0.7350412232649058	0.6996846727410109	0.7968555353537952	0.932119956046021	0.7770078239810416	0.7683981241574065	0.6877422248415237	0.7896703442646773	0.5948716225377292	0.6717398809393592	0.7894840512335735	0.5545653981368174	0.8402627365468601	0.7530483206393279	0.5040695566979441	0.7203425277424672	0.468638575390898	0.5710983293015433	0.7304106463300268	0.6387627324070179	0.587770149157016	0.681966879521361	0.7268056204378558	0.7637676088571936	0.565959679873439	0.5877534003942785	0.6885567693763396	0.7222679405491471	0.5137721283927773	0.6513525402095512	0.6613955351282157	0.6671009655370025	0.6678140484856572	0.749692957121338
Z23-N	0.8182090151160455	0.5305015938967111	0.6874079931010862	0.47513738807736855	0.4398510096630115	0.8082658155383605	0.39256640282018	0.3529972715535309	0.6618756221095169	0.6617898425767396	0.7402644156237227	0.7779242473946901	0.7157060333730849	0.3658364774722108	0.7534224130820864	0.0	0.3337109800701386	0.7374963177763137	0.43416232210413996	0.607376528743319	0.7776805141097305	0.7918853015400953	0.7855242587193765	0.46780877194778375	0.6140863632912134	0.7472605173608549	0.7297931435173366	0.8722862572592764	0.7214087774696588	0.4874550738944215	0.7750829592602888	0.6348272172479862	0.7607331260812386	0.3319772328902772	0.4237701121974605	0.7512937309742717	0.4771820461897287	0.9156019013907947	0.7577004482627253	0.7650295662583626	0.7706592833046838	0.538524882152141	0.6904254135509825	0.7615958522953142	0.8557671372358309	0.6933723410773899	0.7830545709486813	0.3926068446253629	0.7601884596769367	0.74641429688065	0.7910837129158523	0.6684578868934816	0.4269632840950869	0.7214269130312853	0.7037270831893446	0.7760384712931875	0.7239713083626907	0.4083294838617063	0.6785966209451413	0.719327580019627	0.7197557754859566	0.6825657079756504	0.6540262221508268	0.3770146205752726	0.7190233832542611	0.7529235512505936	0.7696964715605167	0.4285150806991417
Z23-R	0.8426630062095496	0.5012143618561153	0.7147571808362327	0.4723496712658716	0.40668533410829266	0.7881514616267282	0.3204703103465188	0.4637503134529094	0.647747382037871	0.6301097356722251	0.7040577817888477	0.7662568244054918	0.7374130895575188	0.2449000432937788	0.704255292850414	0.3337109800701386	0.0	0.7257355883125118	0.4384626690518681	0.6101872652840515	0.7506209944374082	0.7954938049934024	0.7360235645491245	0.38223736832088445	0.6744727822893665	0.7842468991189825	0.6801058785552246	0.8937155460292024	0.7711723712845677	0.4878540983834685	0.7640091729896877	0.7038193713331788	0.7656576427658297	0.24656601946534523	0.3346944685943923	0.7656979568502925	0.49894279822734744	0.9353650542664361	0.7842404258190607	0.7846795828752616	0.7620266712046555	0.49658898328738627	0.7450574663516241	0.7354629114388745	0.8548555150260859	0.6863036814934311	0.826507267567374	0.3921158929353627	0.7433568561153964	0.7684535588341072	0.7214982316220708	0.6943447370086969	0.3570483778695744	0.6956179942754418	0.7295888562920587	0.749648507334631	0.768502712101139	0.44985518075140707	0.6999934716772389	0.7120310756962146	0.7508355830863944	0.749660625780208	0.6279820532731275	0.22011575220056068	0.7314638376657484	0.7654583899969414	0.7330052918806995	0.35741409675758756
Z26-C	0.8474118769082278	0.7661130277294813	0.5924371571116662	0.7695388640817229	0.7285832123813457	0.7107580917760586	0.6988518210687424	0.7500332350890888	0.6041261751521029	0.6092295760129712	0.617161677156022	0.6616783878593326	0.5720780436798323	0.7263905069831564	0.5690855039931795	0.7374963177763137	0.7257355883125118	0.0	0.7285338557511902	0.8065164052024448	0.6816495296822737	0.7077413719987881	0.6159783686613197	0.7497410208894861	0.6040044901507836	0.7377700896273283	0.5707895758823592	0.8659121026860699	0.718892054275542	0.7598356127649039	0.7202828657600052	0.539458661655476	0.667944955725139	0.6734098288912058	0.7181999540125048	0.6864019599664152	0.7839232831932937	0.9308801115304763	0.6838884678326199	0.722698079872656	0.713898435120025	0.7616541901443936	0.5673362951147819	0.6219162749751364	0.8100310988809102	0.5925140445214485	0.7977581680234985	0.709639990584034	0.5938968126756795	0.731471832300659	0.6276856973245553	0.5966134086014371	0.7250646550500323	0.6323139178923091	0.5724748545159014	0.630635409773641	0.6907510646884092	0.737907287818628	0.5997971689845042	0.5560360083097808	0.6234702523573977	0.684978653022558	0.5315714969884154	0.7107006980389875	0.6304127422364914	0.6732329803402338	0.6454154162807557	0.725851474995546
Z26-N	0.8111371367203289	0.5403932738103575	0.711758737659077	0.4584430645789591	0.4003763747369279	0.8116682832641897	0.351302495402441	0.41783536449719055	0.7256840195519982	0.7411374053424626	0.7520044663525136	0.7657280021544608	0.7732704314376249	0.47445375383438965	0.7702041002896671	0.43416232210413996	0.4384626690518681	0.7285338557511902	0.0	0.59008117953213	0.7660057323319288	0.7875928921523705	0.7866884571315478	0.41686815795349097	0.6747784279848776	0.7446054838475544	0.7115857942526898	0.8623070521133067	0.7284490633663943	0.48437059186258824	0.7428084587079798	0.6960106528780998	0.7636589921457052	0.37197042428651	0.3745377770768116	0.742806530340782	0.500567853607233	0.9251321010293808	0.7383579182612083	0.7361979892615567	0.7711280443429113	0.4911821536639796	0.7318586895611072	0.6975699429893215	0.8553097275206258	0.6762584334974582	0.7758279302891963	0.36871131403480806	0.7564897531089241	0.7118383475158586	0.7791570877987145	0.6892593008798571	0.35833538778926427	0.6835200300800363	0.7184410196460702	0.7319788666339231	0.6971059044729172	0.4554824127873596	0.6923338620919315	0.6679404254786783	0.7170078350503688	0.7125440457144612	0.6900653322404466	0.41140538412952055	0.6982403671995887	0.7740461203513884	0.7751351896140436	0.39746563321713313
Z26-R	0.8171602512393553	0.6399090278470798	0.802908688747202	0.5098407330432526	0.5311837493592083	0.6728897073815792	0.5894848759098874	0.5588406340680308	0.8081974798735813	0.8078042835023505	0.8119844237953323	0.8342911250453476	0.8276163139598985	0.5412802491606526	0.8456976852623159	0.607376528743319	0.6101872652840515	0.8065164052024448	0.59008117953213	0.0	0.8384804437759805	0.7527160781203593	0.860899830871436	0.5194756737661346	0.7780061524890735	0.5960428178648367	0.8297159461853816	0.7134967171583682	0.6151145709061089	0.634235611170523	0.8299728007142589	0.7833716727187708	0.6309449821493586	0.5932915021178351	0.5955807446340414	0.5813083061206895	0.6047796671480217	0.7459992581398226	0.8125575355459692	0.5802309419636679	0.6549498877891414	0.43779336639942895	0.7971184123106192	0.7879213694834885	0.9026452199523811	0.7784455353184015	0.6483017733885431	0.560847067737204	0.8574064247798804	0.823126097254466	0.8599830021253052	0.7414533222890666	0.5862742941180831	0.7857514176217363	0.7106180799606855	0.8225297417163665	0.8041009980021083	0.6100424128657347	0.796305552208664	0.8071933411137736	0.8045216555664993	0.7834003184967363	0.8316147948187218	0.6070666947901606	0.8016933718925455	0.833744941797491	0.8426615170396987	0.5824408129756838
Z28-A	0.8736229750343452	0.8072846941518904	0.6677929452817359	0.7981978963147284	0.7773236615317081	0.7577463796799195	0.7392067570286692	0.7733732729532705	0.6676128648071724	0.679925582187034	0.6768937072339227	0.7842874044225732	0.6872449894935558	0.7702097953743543	0.6624471217440057	0.7776805141097305	0.7506209944374082	0.6816495296822737	0.7660057323319288	0.8384804437759805	0.0	0.4740015726066456	0.7094322195562157	0.7645677828414617	0.694656230188057	0.7630587061222419	0.6583702512023971	0.8981581485600365	0.7587580285384191	0.7952948365534235	0.7427904905276614	0.6912236553999984	0.7326735146184042	0.7706861522062366	0.7698545067308491	0.7057795507570219	0.8089678461964206	0.9307955265379291	0.7732065929317878	0.7604499789730318	0.7676055146686591	0.7500673973741129	0.6324069860664693	0.7059464648176338	0.8403516095405726	0.6815265736810153	0.8354461096565111	0.7533172267125824	0.6946208253213889	0.4072180799042062	0.6732950996070641	0.6356197188926629	0.765848411947517	0.5742862668399114	0.6749051864612788	0.7338457325690246	0.7070912837422382	0.7980080237109689	0.6990995312497702	0.6617753143201047	0.7210449915058156	0.7307758670893968	0.6751283634457547	0.7501826282190671	0.6653031601675872	0.33793460364743727	0.7247565024797296	0.7701617315778964
Z28-C	0.8828108440139589	0.782027901343381	0.7333748706483727	0.7316111637084174	0.7770405010270283	0.8082837632655976	0.7694552295575156	0.8066570025052181	0.6932560655327477	0.7615305225716091	0.7672699079270483	0.7579599104638624	0.7613002551251786	0.7061426795213631	0.7305863373344289	0.7918853015400953	0.7954938049934024	0.7077413719987881	0.7875928921523705	0.7527160781203593	0.4740015726066456	0.0	0.7667420916249147	0.6826802727925403	0.7258110821617112	0.7756537462625296	0.7273478710225918	0.9043717742335032	0.78389611792223	0.7881359663724402	0.765177276895165	0.7422939129025736	0.7628645511812517	0.7613666987390212	0.7834256390312058	0.7636252714067561	0.8013024382097994	0.9385739519299899	0.7912846148747386	0.8038499450213479	0.7589004582528548	0.7927240365431897	0.7430331600796829	0.7237999188946603	0.8624470827581543	0.7120104676731266	0.821986145429793	0.7641498845239844	0.7605231269536112	0.4848488478521811	0.7775674696038758	0.722792308278257	0.7762608633021809	0.6796209034014065	0.6050181181775317	0.7727864292683925	0.7618515536997117	0.7849579987477644	0.7387068596343326	0.6889324219389107	0.7800628255601795	0.7772102436011871	0.7266051991202346	0.790934403187829	0.769093581348533	0.44853935209072693	0.7810799185781228	0.7903518058614339
Z28-N	0.9288788280153301	0.8223020763024141	0.5200339501686871	0.7982478036501237	0.7906590700940261	0.6954502048989846	0.7296012982267436	0.7971368857539105	0.6499363577955393	0.5744963603890535	0.4985437930048923	0.6962231394464125	0.5082560360795212	0.7555325222919547	0.4184978544045533	0.7855242587193765	0.7360235645491245	0.6159783686613197	0.7866884571315478	0.860899830871436	0.7094322195562157	0.7667420916249147	0.0	0.7729045027241839	0.6137737369170476	0.7815853738470837	0.4689598394940962	0.9392047217861588	0.7489528723077387	0.8224567452143879	0.7782520050196239	0.6435025906955045	0.6832904076368509	0.752944054542747	0.7499978842748802	0.7383590778292084	0.8084706536592242	0.9024212706599563	0.7982016683221022	0.7954898122333124	0.7065579141381156	0.8093840094222675	0.6098245731405989	0.6963303456561579	0.8756056349621478	0.5948323646188031	0.8659955032390997	0.7814238815975003	0.38631110995957496	0.7300348236440084	0.33228407935495013	0.616357782534128	0.7424637136532346	0.6753010754986891	0.5891273725099206	0.7103152835385073	0.7554654458238166	0.791905910618307	0.502519263498946	0.6029699595659881	0.7172728884281784	0.746746755644492	0.5245680553298888	0.6749744599544567	0.6938520069592242	0.6880475797985494	0.687974753666643	0.7719843299065791
Z28-R	0.8373004744677317	0.5508589518280029	0.7200989455615336	0.3300630273115283	0.4368202123705162	0.8100774087056526	0.3633654822740089	0.4748414845232231	0.7565478888296379	0.7524684916209889	0.7500237930053811	0.7770692133448882	0.7479761177510024	0.2800861425596395	0.7431743827159877	0.46780877194778375	0.38223736832088445	0.7497410208894861	0.41686815795349097	0.5194756737661346	0.7645677828414617	0.6826802727925403	0.7729045027241839	0.0	0.6948717114472669	0.7652811489848386	0.73635895519603	0.9007706407271612	0.7543243232424148	0.5201168894270112	0.7617589495293806	0.7269384085696183	0.7652378493263343	0.40681422878880125	0.3722530281352518	0.754515206594598	0.4974672168500067	0.9401937496551459	0.7906140908695648	0.7816835687854614	0.788097002678326	0.49155463078612943	0.7549097089777901	0.693005968948677	0.8471822055520487	0.69656605038488	0.8064736220158503	0.4255964221535855	0.7510848268453478	0.7323766160654408	0.7670531757122613	0.7210452566137764	0.3624298882572476	0.7186133273457602	0.6226681719626559	0.7336568524518317	0.7497591726763886	0.45976403141517447	0.7228448124578323	0.6634730850861241	0.7570019705651618	0.7524256951793727	0.7053069099192222	0.35594362773689797	0.737682482060421	0.7827941523620267	0.7766730542285591	0.42067409131091127
Z29-A	0.7886792024423892	0.7429615877937202	0.4486196003460918	0.6951105942096679	0.6496470797599799	0.6848553217286729	0.6173641790935901	0.6586162468896625	0.5673436694572973	0.5786225292723103	0.5248482877006713	0.7014845300729011	0.5755982896073868	0.6989852050864496	0.5823260557529797	0.6140863632912134	0.6744727822893665	0.6040044901507836	0.6747784279848776	0.7780061524890735	0.694656230188057	0.7258110821617112	0.6137737369170476	0.6948717114472669	0.0	0.662387203505257	0.5144358397487102	0.867939205511314	0.6212817645595657	0.6893932477433351	0.7439251266133803	0.5099075161167116	0.6616462482440487	0.636130947939193	0.6604278536248935	0.6608681821099283	0.6861118320693936	0.8853428330256561	0.707909513747491	0.6880273064258711	0.6963750367178546	0.7198045630443226	0.4793025208006851	0.6468823269116419	0.7848551625900921	0.5250356115317522	0.7627082271903172	0.6508194654654808	0.5082551153668862	0.6685402636901367	0.612949351810111	0.5585052769673958	0.661605073386046	0.619479145061413	0.5627010892830304	0.6666790782183074	0.649332415439948	0.6392959829911411	0.44631033414766147	0.5468878195967066	0.6391810931547494	0.598010989270739	0.5133526728346273	0.629941137614158	0.5832510603762017	0.6924804074612667	0.6784731234889959	0.6601405676333761
Z29-C	0.8552460425371795	0.7859622729798468	0.659925595480394	0.755212223421681	0.7268539672051736	0.47007236746518055	0.7333574863010636	0.7426413456135212	0.7127750165539337	0.7348253387759782	0.7180873528993617	0.7572357774416164	0.7494236033319202	0.806410158274887	0.7621821713127769	0.7472605173608549	0.7842468991189825	0.7377700896273283	0.7446054838475544	0.5960428178648367	0.7630587061222419	0.7756537462625296	0.7815853738470837	0.7652811489848386	0.662387203505257	0.0	0.7100373669342043	0.6073321518717385	0.3678112660411732	0.7776142865850787	0.7516511662376916	0.675211744480307	0.4511784584854971	0.7659268659265405	0.7558220322161053	0.37531942133245155	0.7782672618558493	0.6150481468331631	0.7298992238939226	0.38297366045434117	0.46093057308376223	0.5610826439584238	0.6508791508586222	0.6926583346410087	0.8545238513332243	0.6424248935862716	0.6124371035252454	0.7510193724837424	0.7558755875145671	0.6899713456123031	0.7802974542095232	0.6744747988509159	0.7451689923045581	0.6811708071043212	0.7014673790150541	0.7529986095909017	0.6594169840294869	0.7588037285582881	0.7231469247048006	0.6299064303030776	0.7217603665723117	0.6967897097184778	0.6962075780416436	0.8042756997976394	0.7016002849381293	0.7725013635855208	0.7784981351861568	0.7434997261517523
Z29-N	0.855894272130202	0.7793305069484611	0.45144595330845727	0.777515294271646	0.7229597301304289	0.6220893083924071	0.6887070003188861	0.7534594093666721	0.5828523382117321	0.5390384240687276	0.46386297108387564	0.6853264305964026	0.5476543418579439	0.7094131538008694	0.46368909244217565	0.7297931435173366	0.6801058785552246	0.5707895758823592	0.7115857942526898	0.8297159461853816	0.6583702512023971	0.7273478710225918	0.4689598394940962	0.73635895519603	0.5144358397487102	0.7100373669342043	0.0	0.8883058353967518	0.6995633437619837	0.7802979039938449	0.7368332624458402	0.5568408304673829	0.6427740943212337	0.696248045155244	0.6832729706692696	0.6593869000430967	0.7854979344614316	0.8973681016065328	0.743343928471156	0.739063999733073	0.6427566497064718	0.7663033044207324	0.5233062854636082	0.6341245972533611	0.7870355163597649	0.5222601731043304	0.8233967050971035	0.7352900048692715	0.4428027581715154	0.6855875542468332	0.4716945377349254	0.5252124859247954	0.6943631729607411	0.598851295823276	0.521270179746643	0.67115226615721	0.6552457205786942	0.7206070607201551	0.5156683094287484	0.5145856633778153	0.6657405326000485	0.6659730618257594	0.43149133682122714	0.6467667201295962	0.6375451629808697	0.6415071853846854	0.6143671944294631	0.70191353742554
Z29-R	0.8035212427291827	0.8558344484947342	0.8564472572274372	0.8591956091806056	0.882672416521811	0.6544192229463194	0.8846091774967249	0.8757717758146604	0.8621014114985606	0.8597951484315242	0.8683273790351068	0.8808184117780802	0.9319942218209719	0.9064174722970751	0.925221123111963	0.8722862572592764	0.8937155460292024	0.8659121026860699	0.8623070521133067	0.7134967171583682	0.8981581485600365	0.9043717742335032	0.9392047217861588	0.9007706407271612	0.867939205511314	0.6073321518717385	0.8883058353967518	0.0	0.5840526586096962	0.874296264040786	0.869814712180118	0.8099325830419318	0.6146213895971296	0.8810109585084421	0.8877454500009011	0.5433476051977125	0.8599187465637851	0.5519330105651361	0.8351779426587348	0.5975599081411985	0.6246502858459387	0.716795503362079	0.8107501958923812	0.8771346272599573	0.8500622749484429	0.8314320048254948	0.7198149251401995	0.8458469215292616	0.9378052326349547	0.8635931217461048	0.9414438414303076	0.8514770219037818	0.8871144692295678	0.8615262212111063	0.8563663579488967	0.873051508725493	0.8387555349520244	0.8690351379430511	0.8874073360951044	0.8455820652533466	0.8479555913098245	0.8178374859935735	0.8573697744393222	0.9225970932971912	0.8598917216977467	0.9138519720193874	0.8897777699730174	0.867660337395774
Z32-A	0.8481850603038678	0.7779228605452386	0.6444223735750707	0.7341566735746344	0.7140001196122415	0.4161137735119273	0.7192377053341646	0.7179111924062573	0.6941163758066032	0.6825007620056993	0.6634978015012067	0.7527103640948739	0.7100193787313712	0.8044229965144009	0.734442316087887	0.7214087774696588	0.7711723712845677	0.718892054275542	0.7284490633663943	0.6151145709061089	0.7587580285384191	0.78389611792223	0.7489528723077387	0.7543243232424148	0.6212817645595657	0.3678112660411732	0.6995633437619837	0.5840526586096962	0.0	0.7500524434970517	0.7671398929789612	0.6185440988698675	0.4191140869557293	0.7627423082479925	0.7252358365585392	0.37142785195513056	0.760229510626528	0.5662426927154876	0.7365774573510673	0.4313537734970605	0.3864610393561353	0.5448236800231148	0.6612862338595038	0.7007198787079396	0.8483686263611305	0.6142289333444122	0.5961406100609432	0.7466355157885687	0.7253124080161855	0.6888235306662767	0.7466522432757934	0.6411747659355643	0.7237640019249	0.686847750362261	0.6616256353462276	0.7398343860366303	0.7000751413195889	0.7463648969123069	0.6768671070111656	0.6795598770246514	0.7105864066643585	0.6519002083000182	0.6681127874905111	0.7872479464496828	0.6994228352320129	0.7505197999385391	0.7483627223851316	0.7194009654277631
Z32-C	0.8289645818140071	0.5123380902257052	0.738142490908103	0.5265797220285454	0.48081824847956156	0.8336087528336981	0.4789153112482321	0.4572715908348215	0.6739362395561594	0.7611724841965283	0.7725959459981583	0.7960461093651745	0.8069994629521505	0.5252502211512057	0.8044632471517648	0.4874550738944215	0.4878540983834685	0.7598356127649039	0.48437059186258824	0.634235611170523	0.7952948365534235	0.7881359663724402	0.8224567452143879	0.5201168894270112	0.6893932477433351	0.7776142865850787	0.7802979039938449	0.874296264040786	0.7500524434970517	0.0	0.7811000377513042	0.6815977997101532	0.8042944572008796	0.48067151648478423	0.47445850475549656	0.7831051485985326	0.5051963755366434	0.9358919721537401	0.7533576175907016	0.7782886200977764	0.7981781898454536	0.5674767465558468	0.7698751592372824	0.7653529341569495	0.8888843381206695	0.7245129800849298	0.8059796499132248	0.49813727402819624	0.7895353675456721	0.7730648308448073	0.8101681671632146	0.733176896768405	0.4963255314519218	0.7516151140784512	0.7470041473939208	0.7468904029083427	0.7520011236270737	0.53633531475049	0.7296345026626956	0.7547788187426644	0.7156268341192095	0.7077306394601496	0.7580804252337806	0.49032186259346533	0.6884315957141326	0.8063142775728617	0.772643043898899	0.48329284464215067
